Product ID,Product Name,Product Type,Product Code/SKU,Brand Name,Product Description,Price,Cost Price,Retail Price,Sale Price,Taxable Product?,Fixed Shipping Cost,Free Shipping,Product Warranty,Product Weight,Product Width,Product Height,Product Depth,Allow Purchases?,Product Visible?,Product Availability,Current Stock Level,Low Stock Level,Category,Product Image ID - 1,Product Image File - 1,Product Image Description - 1,Product Image Is Thumbnail - 1,Product Image Sort - 1,Product Image ID - 2,Product Image File - 2,Product Image Description - 2,Product Image Is Thumbnail - 2,Product Image Sort - 2,Product Image ID - 3,Product Image File - 3,Product Image Description - 3,Product Image Is Thumbnail - 3,Product Image Sort - 3,Product Image ID - 4,Product Image File - 4,Product Image Description - 4,Product Image Is Thumbnail - 4,Product Image Sort - 4,Product Image ID - 5,Product Image File - 5,Product Image Description - 5,Product Image Is Thumbnail - 5,Product Image Sort - 5,Product Image ID - 6,Product Image File - 6,Product Image Description - 6,Product Image Is Thumbnail - 6,Product Image Sort - 6,Product Image ID - 7,Product Image File - 7,Product Image Description - 7,Product Image Is Thumbnail - 7,Product Image Sort - 7,Product Image ID - 8,Product Image File - 8,Product Image Description - 8,Product Image Is Thumbnail - 8,Product Image Sort - 8,Product Image ID - 9,Product Image File - 9,Product Image Description - 9,Product Image Is Thumbnail - 9,Product Image Sort - 9,Product Image ID - 10,Product Image File - 10,Product Image Description - 10,Product Image Is Thumbnail - 10,Product Image Sort - 10,Product Image ID - 11,Product Image File - 11,Product Image Description - 11,Product Image Is Thumbnail - 11,Product Image Sort - 11,Product Image ID - 12,Product Image File - 12,Product Image Description - 12,Product Image Is Thumbnail - 12,Product Image Sort - 12,Product Image ID - 13,Product Image File - 13,Product Image Description - 13,Product Image Is Thumbnail - 13,Product Image Sort - 13,Product Image ID - 14,Product Image File - 14,Product Image Description - 14,Product Image Is Thumbnail - 14,Product Image Sort - 14,Product Image ID - 15,Product Image File - 15,Product Image Description - 15,Product Image Is Thumbnail - 15,Product Image Sort - 15,Product Image ID - 16,Product Image File - 16,Product Image Description - 16,Product Image Is Thumbnail - 16,Product Image Sort - 16,Product Image ID - 17,Product Image File - 17,Product Image Description - 17,Product Image Is Thumbnail - 17,Product Image Sort - 17,Product Image ID - 18,Product Image File - 18,Product Image Description - 18,Product Image Is Thumbnail - 18,Product Image Sort - 18,Product Image ID - 19,Product Image File - 19,Product Image Description - 19,Product Image Is Thumbnail - 19,Product Image Sort - 19,Search Keywords,Page Title,Meta Keywords,Meta Description,MYOB Asset Acct,MYOB Income Acct,MYOB Expense Acct,Product Condition,Show Product Condition?,Event Date Required?,Event Date Name,Event Date Is Limited?,Event Date Start Date,Event Date End Date,Sort Order
175,Wright Medicine Ball 20 lb,P,WMB-20,Wright,"<p style=""padding: 0.5em; margin: 0px;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-family: arial, helvetica, sans-serif;"">The ability to generate&nbsp;</span></span></span><a style=""text-decoration: none; color: blue;"" href=""http://www.brianmac.co.uk/strength.htm""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">strength</span></span></span></span></a><span style=""font-size: small;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">&nbsp;and power is a very important component for success in many sports, particularly in those involving explosive movements. Medicine ball training, in conjunction with a program of&nbsp;</span></span></span></span></span><a style=""text-decoration: none; color: blue;"" href=""http://www.brianmac.co.uk/weight.htm""><span style=""font-size: small;""><span style=""color: #000000;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">weight training</span></span></span></span></span></span></a><span style=""font-size: small;""><span style=""color: #000000;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">&nbsp;and&nbsp;</span></span></span></span></span></span><a style=""text-decoration: none; color: blue;"" href=""http://www.brianmac.co.uk/circuit.htm""><span style=""font-size: small;""><span style=""color: #000000;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">circuit training</span></span></span></span></span></span></a><span style=""font-size: small;""><span style=""color: #000000;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">, can be used to develop strength and power. Certain medicine ball exercises can also be used as part of a&nbsp;</span></span></span></span></span></span><a style=""text-decoration: none; color: blue;"" href=""http://www.brianmac.co.uk/plymo.htm""><span style=""font-size: small;""><span style=""color: #000000;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">plyometric training</span></span></span></span></span></span></a><span style=""font-size: small;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">&nbsp;program to develop explosive movements. Medicine ball training is appropriate to all levels of ability, age, development and sport. To be most effective the program should contain exercises that match the pattern of movements of the sport.</span></span></span></span></span></p> <p style=""padding: 0.5em; margin: 0px;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;""><br /></span></span></span></p> <p style=""padding: 0.5em; margin: 0px;""><span style=""font-size: medium; padding: 0px; margin: 0px;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">Wright&nbsp;20 Pound Med Ball</span></span></span></span></span></p> <p style=""padding: 0.5em; margin: 0px;""><span style=""font-size: medium; padding: 0px; margin: 0px;""><span style=""color: #9933cc;""><span style=""background-color: #ffffff;""><span style=""color: #ff0000;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""color: #ff0000;"">Red</span></span></span></span></span></span></span><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;""> - Black</span></span></span></span></span></p> <p style=""padding: 0.5em; margin: 0px;""><span style=""font-size: medium; padding: 0px; margin: 0px;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">14"" in diameter</span></span></span></span></span></p> <p style=""padding: 0.5em; margin: 0px;""><span style=""font-size: medium; padding: 0px; margin: 0px;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">Soft shell design and construction</span></span></span></span></span></p> <p style=""padding: 0.5em; margin: 0px;""><span style=""font-size: medium; padding: 0px; margin: 0px;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">&nbsp;</span></span></span></span></span></p> <p><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">Email </span></span></span><a href=""mailto:shipping@NuEraFitness.com""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">shipping@NuEraFitness.com</span></span></span></a><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;""> for a FREE SHIPPING Quote!&nbsp; Our network of shipping brokers can offer very affordable shipping options, contact us today!</span></span></span></span></p>",78,101.4,49,0,1,0,0,,20,0,0,0,1,1,,0,0,Medicine Balls/Medicine Balls,322,v/965/Wright_Med_Ball_20LB__82611.jpg,20lb Medicine Ball,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20 lb, medicine, ball",Nu Era: 20lb Medicine Ball,20lb medicine ball 20 pound crossfit equipment wallballs,Men's CrossFit Medicine Ball prescribed weight for Wall Balls! Don,,,,New,0,0,Delivery Date,0,0,0,0
176,Wright Glute Ham Developer,P,WGHD,Wright,"<p style=""padding: 0.5em; margin: 0px;""><span style=""font-size: x-small; padding: 0px; margin: 0px;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-family: arial, helvetica, sans-serif;"">The Wright GHD Features Include: </span></span></span></span></p> <ul> <li><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">2 X 2 and&nbsp;2 X 3&nbsp;11 gauge&nbsp;steel frame&nbsp;</span></span></span></span></li> <li><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">Durable Polyester Powder Coating&nbsp;</span></span></span></span></li> <li><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">High Density Foam Seat</span></span></span></span></li> <li><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">Durable EZ Clean Foam Rollers&nbsp;</span></span></span></span></li> <li><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">100% Naugahyde Upholstery</span></span></span></span></li> </ul> <p style=""padding: 0.5em; margin: 0px;""><span style=""font-size: x-small; padding: 0px; margin: 0px;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">Quite possibly the BEST GHD out there!!!</span></span></span></span></span></p> <p style=""padding: 0.5em; margin: 0px;""><span style=""font-size: x-small; padding: 0px; margin: 0px;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">&nbsp;</span></span></span></span></span></p> <p><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">Email </span></span></span><a href=""mailto:shipping@NuEraFitness.com""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">shipping@NuEraFitness.com</span></span></span></a><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;""> for a FREE SHIPPING Quote!&nbsp; Our network of shipping brokers can offer very affordable shipping options, contact us today!</span></span></span></span></p>",499,445,599,0,1,0,0,,75,0,0,0,1,1,,0,0,Bars & Racks,309,r/384/GHD__82583.jpg,GHD,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GHD, glute, developer",Nu Era: GHD,crossfit clute ham developer ghd equipment,Extreme focus on Hamstrings and Glutes with the Wright GHD from Nu Era Fitness! Designed to handle multiple exercises; will meet all your CrossFit GHD needs!,,,,New,0,0,Delivery Date,0,0,0,0
177,20 Kg Bumper Plates 17.7 inch,P,WRLLB-20KG,,"<div style=""color: #000000; font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 10px; background-image: initial; background-attachment: initial; background-origin: initial; background-clip: initial; background-color: #ffffff; margin: 8px;""> <div style=""color: #000000; font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 10px; background-image: initial; background-attachment: initial; background-origin: initial; background-clip: initial; background-color: #ffffff; margin: 8px;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-family: arial, helvetica, sans-serif;"">These Wright Rubber bumper plates have a black solid rubber design. &nbsp;These bumper plates are g</span></span></span><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">reat for Power Cleans,&nbsp;Dead Lifts, Quick Lifts and other Power Lifting exercises. &nbsp;The bumper p</span></span></span></span><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">lates will not break when dropped while doing the designated lifts for bumper plates. &nbsp;Since these bumper plates are solid rubber they w</span></span></span></span><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">ill help protect the floor.</span></span></span></span><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">&nbsp;&nbsp;</span></span></span><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">Sold in Pairs</span></span></span></span></div> </div> <p>&nbsp;</p>",118.8,79.2,154.44,0,1,0,0,,88,0,0,0,1,1,,0,0,Bumper Plates,319,g/064/20Kg_Bumper_Plates_17.7_inch__31732.jpg,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"plates, plate, bumper, 20 kg",Nu Era: 20kg Bumper Plate,20kg bumper plate crossfit equipment plates thrusters,20kg Bumper Plate for Olympic Lifts-Snatch and the Clean & Jerk.  Protects your barbell and flooring from damage and are rated to withstand thousands of overhead drops!,,,,New,0,0,Delivery Date,0,0,0,0
178,Ultra Speed Jump Rope,P,SJR,,"<p><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-family: arial, helvetica, sans-serif;"">Great for double and triple unders, this rope has a lightening fast metal dowel that enables it to turn 5-6 rotations a second. &nbsp;</span></span></span><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">The Ultra Speed Cable Rope has revolutionized the sport of jump rope, becoming the de facto choice among competitive jump rope athletes.</span></span></span></span></p> <p><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">It is unique with its ability to easily change lengths. </span></span></span></span></p> <ul> <li><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">Each rope comes with 9' 6"" of fully-adjustable blue coated cable.&nbsp;</span></span></span></span></li> </ul> <p><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">Best for Indoor Use.</span></span></span></span></p>",17.75,12.5,24.85,0,1,0,1,,2,0,0,0,1,1,,0,0,Miscellaneous,310,r/663/Ultra_Speed_Jump_Rope__44862.jpg,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jump, speed rope, jump rope, rope",Nu Era: Jump Rope,crossfit ultra speed jump rope,#1 CrossFit Jump Rope on the market! Designed for high speeds makes it great for double unders! Improve you CrossFit Workout times with Nu Era's Ultra Speed Jumpe Rope!,,,,New,0,0,Delivery Date,0,0,0,0
179,25 Kg Bumper Plates 17.7 inch,P,WRLLB-25KG,,"<div style=""color: #000000; font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 10px; background-image: initial; background-attachment: initial; background-origin: initial; background-clip: initial; background-color: #ffffff; margin: 8px;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-family: arial, helvetica, sans-serif;"">These Wright Rubber bumper plates have a black solid rubber design. &nbsp;These bumper plates are g</span></span></span><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">reat for Power Cleans,&nbsp;Dead Lifts, Quick Lifts and other Power Lifting exercises. &nbsp;The bumper p</span></span></span></span><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">lates will not break when dropped while doing the designated lifts for bumper plates. &nbsp;Since these bumper plates are solid rubber they w</span></span></span></span><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">ill help protect the floor.</span></span></span></span><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">&nbsp;&nbsp;</span></span></span><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">Sold in Pairs</span></span></span></span>  <ul> </ul> </div>",148.5,99,193.05,0,1,0,0,,110,0,0,0,1,1,,0,0,Bumper Plates,320,w/362/25Kg_Bumper_Plates_17.7_inch__22646.jpg,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"plates, plate, bumper, 25 kg",Nu Era: 25kg Bumper Plate,25kg bumper plate crossfit equipment plates thrusters,"Olympic Grade Bumper Plates on Sale! Designed for high impact, great for clean, snatch, jerk, and thruster training for CrossFit and Olympic lifting!",,,,New,0,0,Delivery Date,0,0,0,0
180,10 LB Bumper Plates 17.7 inch GREEN,P,WRLLC-10,,"<div style=""color: #000000; font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 10px; background-image: initial; background-attachment: initial; background-origin: initial; background-clip: initial; background-color: #ffffff; margin: 8px;""> <div style=""color: #000000; font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 10px; background-image: initial; background-attachment: initial; background-origin: initial; background-clip: initial; background-color: #ffffff; margin: 8px;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-family: arial, helvetica, sans-serif;"">Wright Rubber now brings affordable colored bumper plates to the athlete. &nbsp;</span></span></span><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">The colors make it easy to figure weight and grab the correct plate for lifting. &nbsp;</span></span></span></span><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">These plates are solid rubber with a steel insert.</span></span></span></span><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">&nbsp;&nbsp;</span></span></span><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">These plates will make an excellent addition to any gym, institution, or personal training studio.&nbsp;</span></span></span></span></div> </div> <p>&nbsp;</p>",39,26,50.7,0,1,0,0,,20,0,0,0,1,1,,0,0,Bumper Plates,312,x/318/10LB_Bumper_Plate_17.7_Green__66961.JPG,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"plates, plate, bumper, 10 lb",Nu Era: 10lb Bumper Plate,10lb bumper plate 10 pound crossfit equipment plates thrusters,10lb Bumper Plates are great for technical training in CrossFit and Olympic lifts!  Nu Era Bumper Plates are on sale now and and come in CrossFit Equipment packages with Free Shipping!,,,,New,0,0,Delivery Date,0,0,0,0
181,25 LB Bumper Plates 17.7 inch YELLOW,P,WRLLC-25,,"<div style=""color: #000000; font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 10px; background-image: initial; background-attachment: initial; background-origin: initial; background-clip: initial; background-color: #ffffff; margin: 8px;""> <div style=""color: #000000; font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 10px; background-image: initial; background-attachment: initial; background-origin: initial; background-clip: initial; background-color: #ffffff; margin: 8px;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-family: arial, helvetica, sans-serif;"">Wright Rubber now brings affordable colored bumper plates to the athlete. &nbsp;</span></span></span><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">The colors make it easy to figure weight and grab the correct plate for lifting. &nbsp;</span></span></span></span><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">These plates are solid rubber with a steel insert.</span></span></span></span><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">&nbsp;&nbsp;</span></span></span><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">These plates will make an excellent addition to any gym, institution, or personal training studio.</span></span></span>&nbsp;</span></div> </div> <p>&nbsp;</p>",82.5,55,107.25,0,1,0,0,,50,0,0,0,1,1,,0,0,Bumper Plates,313,h/917/25LB_Bumper_Plate_17.7_Yellow__75555.JPG,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"plates, plate, bumper, 25 lb",Nu Era: 25lb Bumper Plate,25lb bumper plate 25 pound crossfit equipment plates thrusters,10lb to 45lb Bumper Plates available for CrossFit training in olympics lifts! Protect your bar and floor with high density bumper plates designed for high impacts!,,,,New,0,0,Delivery Date,0,0,0,0
182,"Rubber Gym Flooring - 4'x6', 1/2in (A-Grade)",P,WRF,,"<ul> <li><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-family: arial, helvetica, sans-serif;"">Durable, recycled rubber material</span></span></span></li> <li><span style=""font-size: x-small;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">Protects floors and equipment from damage</span></span></span></span></span></li> <li><span style=""font-size: x-small;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">Muffles noise and dampens vibrations</span></span></span></span></span></li> <li><span style=""font-size: x-small;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">Easy to clean surface</span></span></span></span></span></li> <li><span style=""font-size: xx-small;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">Smooth, consistent surface over entire mat</span></span></span></span></span></li> <li><span style=""font-size: xx-small;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">Precision cut ensures tight fit between mats</span></span></span></span></span></li> <li><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">Available in 1/2""</span></span></span></span></li> <li><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">Mat is reversible with two different surface textures</span></span></span></span></li> </ul>",65,51,73.99,0,1,0,0,,75,0,0,0,1,1,,0,0,Miscellaneous,311,h/418/Rubber_Gym_Flooring__73763.jpg,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"flooring, gym flooring, rubber flooring, rubber gym",Nu Era: Rubber Gym Flooring,crossfit gym flooring rubber a-grade thick dense high quality,A-Grade gym flooring designed to protect your gym or garage floor during CrossFit Training and Olympic style lifting! Ask about freight shipping to save money!,,,,New,0,0,Delivery Date,0,0,0,0
183,35 LB Bumper Plates 17.7 inch BLUE,P,WRLLC-35,,"<div style=""color: #000000; font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 10px; background-image: initial; background-attachment: initial; background-origin: initial; background-clip: initial; background-color: #ffffff; margin: 8px;""> <div style=""color: #000000; font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 10px; background-image: initial; background-attachment: initial; background-origin: initial; background-clip: initial; background-color: #ffffff; margin: 8px;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-family: arial, helvetica, sans-serif;"">Wright Rubber now brings affordable colored bumper plates to the athlete. &nbsp;</span></span></span><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">The colors make it easy to figure weight and grab the correct plate for lifting. &nbsp;</span></span></span></span><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">These plates are solid rubber with a steel insert.</span></span></span></span><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">&nbsp;&nbsp;</span></span></span><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">These plates will make an excellent addition to any gym, institution, or personal training studio.&nbsp;</span></span></span></span></div> <ul> </ul> </div>",115.5,77,150.15,0,1,0,0,,70,0,0,0,1,1,,0,0,Bumper Plates,314,u/616/35LB_Bumper_Plate_17.7_Blue__32552.JPG,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"plates, plate, bumper, 35 lb",Nu Era: 35lb Bumper Plate,35lb bumper plate 35 pound crossfit equipment plates thrusters,10lb to 45lb Bumper Plates available for CrossFit training in olympics lifts! Protect your bar and floor with high density bumper plates designed for high impacts!,,,,New,0,0,Delivery Date,0,0,0,0
184,45 LB Bumper Plates 17.7 inch RED,P,WRLLC-45,,"<div style=""color: #000000; font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 10px; background-image: initial; background-attachment: initial; background-origin: initial; background-clip: initial; background-color: #ffffff; margin: 8px;""><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-family: arial, helvetica, sans-serif;"">Wright Rubber now brings affordable colored bumper plates to the athlete. &nbsp;</span></span></span><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">The colors make it easy to figure weight and grab the correct plate for lifting. &nbsp;</span></span></span></span><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">These plates are solid rubber with a steel insert.</span></span></span></span><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">&nbsp;&nbsp;</span></span></span><span style=""font-size: small;""><span style=""color: #888888;""><span style=""font-size: small;""><span style=""font-family: arial, helvetica, sans-serif;"">These plates will make an excellent addition to any gym, institution, or personal training studio.&nbsp;</span></span></span></span>  <ul> </ul> </div>",148.5,99,193.05,0,1,0,0,,90,0,0,0,1,1,,0,0,Bumper Plates,315,u/769/45LB_Bumper_Plate_17.7_Red__26901.JPG,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"plates, plate, bumper, 45 lb",Nu Era: 45lb Bumper Plate,45lb bumper plate 45 pound crossfit equipment plates thrusters,10lb to 45lb Bumper Plates available for CrossFit training in olympics lifts! Protect your bar and floor with high density bumper plates designed for high impacts!,,,,New,0,0,Delivery Date,0,0,0,0
